reactant-1,reactant-2,reagent-1,reagent-2,catalyst-1,catalyst-2,solvent-1,solvent-2,solvent-3,product,temperature_c,reaction_time_s,reflux_value,conditions_are_dynamic_value,yield_percent
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,17.5
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,28.270000457763672
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,17.68000030517578
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,40.459999084472656
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,22.469999313354492
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(N)cc1C(F)(F)F,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,47.41999816894531
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,7.190000057220459
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,11.59000015258789
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,5.829999923706055
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,C1CCOC1,C1CCOC1,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,46.45000076293945
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,15.170000076293945
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,4.71999979019165
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CC#N,CC#N,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,62.349998474121094
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,25.59000015258789
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cn1ccnc1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,17.950000762939453
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.9199999570846558
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,CN(C)C(=[O+]n1nnc2cccnc21)N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,45.61000061035156
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,31.290000915527344
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,6.510000228881836
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CN1CCOCC1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,3.9000000953674316
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,46.349998474121094
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,O=P(Cl)(c1ccccc1)c1ccccc1,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,85.58000183105469
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,,,CC#N,CC#N,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,55.720001220703125
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,4.820000171661377
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,O=P(Cl)(c1ccccc1)c1ccccc1,Cn1ccnc1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,19.93000030517578
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CN(C)C=O,CN(C)C=O,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,35.119998931884766
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,O=P(Cl)(c1ccccc1)c1ccccc1,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,55.84000015258789
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CC#N,CC#N,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,6.449999809265137
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.6200000047683716
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,O=P(Cl)(c1ccccc1)c1ccccc1,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,32.099998474121094
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,14.329999923706055
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(N)cc1C(F)(F)F,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,2.0999999046325684
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,7.659999847412109
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cc1cccc(C)n1,,,CC#N,CC#N,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,1.7599999904632568
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,45.52000045776367
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.3300000429153442
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,6.360000133514404
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,5.340000152587891
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,10.800000190734863
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,18.229999542236328
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,O=P(Cl)(c1ccccc1)c1ccccc1,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,1.5099999904632568
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(N)cc1C(F)(F)F,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(C#N)c(C(F)(F)F)c1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,2.809999942779541
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,O=P(Cl)(c1ccccc1)c1ccccc1,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,30.139999389648438
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,O=P(Cl)(c1ccccc1)c1ccccc1,Cn1ccnc1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,2.359999895095825
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,COC(=O)c1ccc(Cl)cc1N,O=C1OCCN1P(=O)(Cl)N1CCOC1=O,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COC(=O)c1cc(Cl)ccc1NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12,25.0,86400.0,0.0,0.0,15.569999694824219
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,CCOC(=O)C(C#N)=N[O+]=C(N(C)C)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,43.56999969482422
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cn1ccnc1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,2.7699999809265137
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CNS(=O)(=O)Cc1ccc(N)cc1,F[P-](F)(F)(F)(F)F.c1ccc2c(c1)nnn2O[P+](N1CCCC1)(N1CCCC1)N1CCCC1,Cn1ccnc1,,,C1CCOC1,C1CCOC1,,CNS(=O)(=O)Cc1ccc(NC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)cc1,25.0,86400.0,0.0,0.0,45.279998779296875
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N=c1ccc(Cl)n[nH]1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)nn1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,2.2899999618530273
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,O=P(Cl)(c1ccccc1)c1ccccc1,Cn1ccnc1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,7.389999866485596
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,10.430000305175781
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CCN(C(C)C)C(C)C,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,4.300000190734863
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,CC(C)c1cccc(C(C)C)c1N,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,C1CCOC1,C1CCOC1,,COc1ccc2c(c1)c(CC(=O)Nc1c(C(C)C)cccc1C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,0.4000000059604645
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,O=P(Cl)(c1ccccc1)c1ccccc1,CCN(C(C)C)C(C)C,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,5.090000152587891
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Nc1cc(-c2ccccc2)nn1-c1ccccc1,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(-c3ccccc3)nn1-c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,20.360000610351562
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1ccc2ncccc2c1N,CN(C)C(=[F+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)ccc3ncccc13)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,10.220000267028809
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc([N+](=O)[O-])ccc1N,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1ccc([N+](=O)[O-])cc1C)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,14.800000190734863
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1cc(C)c(N)c(Br)c1,CN(C)C(=[O+]c1c(F)c(F)c(F)c(F)c1F)N(C)C.F[P-](F)(F)(F)(F)F,CN1CCOCC1,,,CN(C)C=O,CN(C)C=O,,COc1ccc2c(c1)c(CC(=O)Nc1c(C)cc(C)cc1Br)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,9.479999542236328
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,N#Cc1ccc(Cl)c(N)c1,CN(C)C(=[Cl+])N(C)C.F[P-](F)(F)(F)(F)F,Cc1cccc(C)n1,,,CC#N,CC#N,,COc1ccc2c(c1)c(CC(=O)Nc1cc(C#N)ccc1Cl)c(C)n2C(=O)c1ccc(Cl)cc1,25.0,86400.0,0.0,0.0,14.050000190734863
